rodent_record_id,study_id,scientificName,eventDate,locality,country,verbatimLocality,coordinate_resolution,decimalLatitude,decimalLongitude,individualCount,trapEffort,trapEffortResolution
28769,87,Mastomys natalensis,09/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28770,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28771,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28772,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28773,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28774,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28775,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28776,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28777,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28778,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28779,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28780,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28781,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28782,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28783,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28784,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28785,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28786,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28787,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28788,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28789,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28790,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28791,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28792,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28793,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28794,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28795,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28796,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28797,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28798,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28799,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28800,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28801,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28802,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28803,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28804,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28805,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28806,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28807,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28808,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28809,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28810,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28811,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28812,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28813,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28814,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28815,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28816,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28817,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28818,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28819,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28820,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28821,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28822,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28823,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28824,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28825,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28826,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28827,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28828,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28829,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28830,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28831,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28832,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28833,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28834,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28835,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28836,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28837,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28838,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28839,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28840,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28841,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28842,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28843,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28844,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28845,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28846,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28847,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28848,87,Mastomys natalensis,10/03/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28849,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28850,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28851,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28852,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28853,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28854,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28855,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28856,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28857,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28858,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28859,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28860,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28861,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28862,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28863,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28864,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28865,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28866,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28867,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28868,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28869,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28870,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28871,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28872,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28873,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28874,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28875,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28876,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28877,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28878,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28879,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28880,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28881,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28882,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28883,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28884,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28885,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28886,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28887,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28888,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28889,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28890,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28891,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28892,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28893,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28894,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28895,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28896,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28897,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28898,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28899,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28900,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28901,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28902,87,Mastomys natalensis,06/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28903,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28904,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28905,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28906,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28907,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28908,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28909,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28910,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28911,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28912,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28913,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28914,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28915,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28916,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28917,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28918,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28919,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28920,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28921,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28922,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28923,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28924,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28925,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28926,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28927,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28928,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28929,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28930,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28931,87,Mastomys natalensis,07/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28932,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28933,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28934,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28935,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28936,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28937,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28938,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28939,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28940,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28941,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28942,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28943,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28944,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28945,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28946,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28947,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28948,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28949,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28950,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28951,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28952,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28953,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28954,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28955,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28956,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28957,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28958,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28959,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28960,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28961,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28962,87,Mastomys natalensis,08/04/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28963,87,Mastomys natalensis,04/05/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28964,87,Mastomys natalensis,04/05/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28965,87,Mastomys natalensis,04/05/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28966,87,Mastomys natalensis,04/05/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28967,87,Mastomys natalensis,04/05/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28968,87,Mastomys natalensis,04/05/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28969,87,Mastomys natalensis,04/05/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28970,87,Mastomys natalensis,04/05/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28971,87,Mastomys natalensis,04/05/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28972,87,Mastomys natalensis,04/05/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28973,87,Mastomys natalensis,04/05/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28974,87,Mastomys natalensis,04/05/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
28975,87,Mastomys natalensis,04/05/2011,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
