pathogen_record_id,associated_rodent_record_id,study_id,associatedTaxa,family,scientificName,assay,tested,positive,negative,number_inconclusive,note,,,,
40762,32569,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40763,32570,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40764,32571,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40765,32572,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40766,32573,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40767,32574,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40768,32575,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40769,32576,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40770,32577,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40771,32578,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40772,32579,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40773,32580,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40774,32581,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40775,32582,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40776,32583,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40777,32584,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40778,32585,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40779,32586,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40780,32587,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40781,32588,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40782,32589,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40783,32590,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40784,32591,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40785,32592,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40786,32593,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40787,32594,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40788,32595,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40789,32596,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40790,32597,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40791,32598,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40792,32599,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40793,32600,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40794,32601,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40795,32602,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40796,32603,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40797,32604,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40798,32605,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40799,32606,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40800,32607,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40801,32608,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40802,32609,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40803,32610,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40804,32611,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40805,32612,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40806,32613,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40807,32614,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40808,32615,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40809,32616,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40810,32617,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40811,32618,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40812,32619,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40813,32620,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40814,32621,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40815,32622,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40816,32623,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40817,32624,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40818,32625,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40819,32626,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40820,32627,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40821,32628,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40822,32629,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40823,32630,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40824,32631,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40825,32632,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40826,32633,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40827,32634,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40828,32635,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40829,32636,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40830,32637,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40831,32638,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40832,32639,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40833,32640,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40834,32641,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40835,32642,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40836,32643,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40837,32644,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40838,32645,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40839,32646,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40840,32647,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40841,32648,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40842,32649,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40843,32650,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40844,32651,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40845,32652,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40846,32653,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40847,32654,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40848,32655,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40849,32656,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40850,32657,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40851,32658,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40852,32659,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40853,32660,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40854,32661,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40855,32662,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40856,32663,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40857,32664,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40858,32665,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40859,32666,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40860,32667,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40861,32668,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40862,32669,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40863,32670,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40864,32671,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40865,32672,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40866,32673,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40867,32674,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40868,32675,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40869,32676,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40870,32677,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40871,32678,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40872,32679,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40873,32680,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40874,32681,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40875,32682,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40876,32683,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40877,32684,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40878,32685,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40879,32686,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40880,32687,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40881,32688,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40882,32689,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40883,32690,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40884,32691,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40885,32692,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40886,32693,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40887,32694,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40888,32695,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40889,32696,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40890,32697,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40891,32698,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40892,32699,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40893,32700,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40894,32701,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40895,32702,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40896,32703,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40897,32704,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40898,32705,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40899,32706,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40900,32707,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40901,32708,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40902,32709,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40903,32710,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40904,32711,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40905,32712,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40906,32713,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40907,32714,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40908,32715,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40909,32716,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40910,32717,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40911,32718,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40912,32719,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40913,32720,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40914,32721,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40915,32722,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40916,32723,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40917,32724,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40918,32725,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40919,32726,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40920,32727,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40921,32728,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40922,32729,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40923,32730,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40924,32731,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40925,32732,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40926,32733,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40927,32734,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40928,32735,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40929,32736,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40930,32737,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40931,32738,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40932,32739,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40933,32740,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40934,32741,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40935,32742,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40936,32743,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40937,32744,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40938,32745,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40939,32746,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40940,32747,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40941,32748,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40942,32749,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40943,32750,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40944,32751,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40945,32752,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40946,32753,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40947,32754,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40948,32755,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40949,32756,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40950,32757,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40951,32758,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40952,32759,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40953,32760,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40954,32761,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40955,32762,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40956,32763,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40957,32764,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40958,32765,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40959,32766,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40960,32767,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40961,32768,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40962,32769,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40963,32770,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40964,32771,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40965,32772,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40966,32773,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40967,32774,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40968,32775,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40969,32776,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40970,32777,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40971,32778,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40972,32779,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40973,32780,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40974,32781,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40975,32782,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40976,32783,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40977,32784,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40978,32785,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40979,32786,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,,,,,,
40980,32787,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40981,32788,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40982,32789,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40983,32790,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40984,32791,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40985,32792,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40986,32793,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40987,32794,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40988,32795,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40989,32796,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40990,32797,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40991,32798,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40992,32799,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40993,32800,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40994,32801,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40995,32802,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
40996,32803,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40997,32804,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40998,32805,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
40999,32806,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
41000,32807,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
41001,32808,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
41002,32809,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
41003,32810,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
41004,32811,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
41005,32812,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
41006,32813,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
41007,32814,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
41008,32815,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
41009,32816,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
41010,32817,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
41011,32818,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
41012,32819,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
41013,32820,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
41014,32821,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
41015,32822,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
41016,32823,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
41017,32824,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
41018,32825,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
41019,32826,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
41020,32827,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
41021,32828,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,,,,,,
41022,32829,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
41023,32830,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,,,,,,
